2,000000e+000
4,000000e+000
2,000000e+000
4,000000e+000
6,000000e+000
8,000000e+000
4,000000e+000
6,000000e+000
8,000000e+000
1,000000e+001


2,000000e+000
4,000000e+000
2,000000e+000
4,000000e+000
6,000000e+000
8,000000e+000
4,000000e+000
6,000000e+000
8,000000e+000
1,000000e+001


0,000000e+000
0,000000e+000
0,000000e+000
0,000000e+000
0,000000e+000
0,000000e+000
0,000000e+000
0,000000e+000
0,000000e+000
0,000000e+000


0,000000e+000
